presslight	TRAIN	0	703.3	0.0	-55.99	7.07	0.21	2319
presslight	TEST	0	652.0	100.0	-86.44	13.87	0.28	831
presslight	TRAIN	1	659.5	0.0	-52.18	7.13	0.21	2380
presslight	TEST	1	652.0	100.0	-86.44	13.87	0.28	831
presslight	TRAIN	2	586.7	0.0	-39.95	6.69	0.22	2541
presslight	TEST	2	652.0	100.0	-86.44	13.85	0.28	831
presslight	TRAIN	3	607.1	0.0	-53.66	6.95	0.21	2209
presslight	TEST	3	652.0	100.0	-86.44	13.87	0.28	831
presslight	TRAIN	4	606.3	0.0	-47.08	6.95	0.22	2534
presslight	TEST	4	652.0	100.0	-86.44	13.86	0.28	831
presslight	TRAIN	5	633.3	0.0	-48.20	6.74	0.22	2481
presslight	TEST	5	652.0	100.0	-86.44	13.86	0.28	831
presslight	TRAIN	6	646.6	0.0	-54.58	7.08	0.22	2365
presslight	TEST	6	652.0	100.0	-86.44	13.87	0.28	831
presslight	TRAIN	7	639.0	0.0	-51.24	7.16	0.22	2403
presslight	TEST	7	652.0	100.0	-86.44	13.87	0.28	831
presslight	TRAIN	8	681.8	0.0	-60.09	7.26	0.22	2312
presslight	TEST	8	652.0	100.0	-86.44	13.86	0.28	831
presslight	TRAIN	9	625.3	3.4	-43.99	8.05	0.24	2406
presslight	TEST	9	601.5	100.0	-65.33	16.59	0.30	1269
presslight	TRAIN	10	529.7	6.5	-23.25	5.61	0.25	2632
presslight	TEST	10	455.1	100.0	-29.49	7.38	0.26	2294
presslight	TRAIN	11	440.8	7.7	-19.53	3.72	0.22	2639
presslight	TEST	11	437.2	100.0	-24.28	5.48	0.23	2464
presslight	TRAIN	12	441.3	7.9	-19.55	3.92	0.22	2635
presslight	TEST	12	451.4	100.0	-29.89	4.53	0.21	2582
presslight	TRAIN	13	423.8	7.1	-19.65	3.31	0.20	2658
presslight	TEST	13	461.0	100.0	-22.52	4.62	0.22	2583
