mplight	TRAIN	0	660.1	nan	-6.05	4.59	0.22	2324
mplight	TEST	0	965.3	100.0	-10.88	8.20	0.27	418
mplight	TRAIN	1	652.3	0.0	-6.35	4.84	0.22	2255
mplight	TEST	1	965.3	100.0	-10.88	8.21	0.26	418
mplight	TRAIN	2	690.7	0.0	-6.33	4.81	0.22	2304
mplight	TEST	2	981.4	100.0	-10.35	7.81	0.24	442
mplight	TRAIN	3	644.8	0.0	-5.71	4.35	0.21	2378
mplight	TEST	3	382.3	100.0	-2.11	1.74	0.14	2696
mplight	TRAIN	4	557.2	0.0	-4.97	3.80	0.20	2592
mplight	TEST	4	379.2	100.0	-2.06	1.68	0.14	2699
mplight	TRAIN	5	542.7	0.0	-4.64	3.54	0.20	2610
mplight	TEST	5	376.3	100.0	-1.98	1.63	0.13	2692
mplight	TRAIN	6	529.3	0.0	-4.83	3.70	0.21	2626
mplight	TEST	6	379.7	100.0	-2.04	1.67	0.13	2703
mplight	TRAIN	7	551.3	0.0	-4.86	3.74	0.20	2581
mplight	TEST	7	374.0	100.0	-1.90	1.60	0.13	2705
mplight	TRAIN	8	496.3	0.0	-4.30	3.33	0.20	2623
mplight	TEST	8	375.3	100.0	-1.93	1.59	0.13	2705
mplight	TRAIN	9	510.5	0.0	-4.36	3.36	0.19	2613
mplight	TEST	9	376.4	100.0	-1.92	1.59	0.13	2702
mplight	TRAIN	10	476.2	0.0	-4.03	3.08	0.19	2642
mplight	TEST	10	374.9	100.0	-1.92	1.60	0.13	2702
mplight	TRAIN	11	454.7	0.0	-3.68	2.85	0.19	2635
mplight	TEST	11	376.2	100.0	-1.97	1.63	0.13	2702
mplight	TRAIN	12	456.3	0.0	-3.69	2.88	0.19	2655
mplight	TEST	12	376.3	100.0	-2.01	1.66	0.13	2699
mplight	TRAIN	13	444.5	0.0	-3.50	2.72	0.19	2654
mplight	TEST	13	375.8	100.0	-1.92	1.59	0.13	2712
mplight	TRAIN	14	441.3	0.0	-3.34	2.62	0.18	2662
mplight	TEST	14	376.0	100.0	-1.97	1.63	0.13	2702
mplight	TRAIN	15	435.6	0.0	-3.31	2.59	0.18	2665
mplight	TEST	15	372.2	100.0	-1.97	1.64	0.13	2703
mplight	TRAIN	16	434.5	0.0	-3.32	2.61	0.18	2655
mplight	TEST	16	372.8	100.0	-1.89	1.58	0.12	2699
mplight	TRAIN	17	444.9	0.0	-3.44	2.69	0.18	2657
mplight	TEST	17	373.9	100.0	-1.96	1.64	0.13	2710
mplight	TRAIN	18	429.0	0.0	-3.22	2.50	0.17	2669
mplight	TEST	18	371.8	100.0	-1.88	1.58	0.12	2707
mplight	TRAIN	19	418.3	0.0	-2.99	2.37	0.17	2662
mplight	TEST	19	372.1	100.0	-1.95	1.65	0.13	2703
mplight	TRAIN	20	425.5	0.0	-3.17	2.49	0.18	2687
mplight	TEST	20	372.0	100.0	-1.96	1.63	0.13	2709
mplight	TRAIN	21	420.0	0.0	-3.00	2.37	0.17	2674
mplight	TEST	21	371.4	100.0	-1.93	1.62	0.13	2708
mplight	TRAIN	22	411.8	0.0	-2.87	2.28	0.16	2682
mplight	TEST	22	372.3	100.0	-1.95	1.63	0.13	2707
mplight	TRAIN	23	405.8	0.0	-2.74	2.18	0.16	2684
mplight	TEST	23	373.3	100.0	-1.96	1.63	0.13	2704
mplight	TRAIN	24	405.9	0.0	-2.73	2.17	0.16	2684
