mplight	TRAIN	0	645.8	nan	-6.96	5.30	0.21	2273
mplight	TEST	0	990.1	100.0	-13.86	10.44	0.26	417
mplight	TRAIN	1	695.9	0.1	-7.79	5.93	0.22	2321
mplight	TEST	1	1018.2	100.0	-13.71	10.32	0.26	416
mplight	TRAIN	2	625.7	0.0	-7.17	5.48	0.21	2365
mplight	TEST	2	381.6	100.0	-2.49	2.04	0.14	2702
mplight	TRAIN	3	613.3	0.0	-6.65	5.06	0.22	2606
mplight	TEST	3	371.5	100.0	-2.18	1.82	0.14	2706
mplight	TRAIN	4	523.1	0.0	-5.89	4.49	0.21	2574
mplight	TEST	4	370.5	100.0	-2.08	1.74	0.13	2710
mplight	TRAIN	5	569.6	0.0	-6.01	4.61	0.21	2584
mplight	TEST	5	368.7	100.0	-2.02	1.70	0.13	2712
mplight	TRAIN	6	525.3	0.0	-5.59	4.29	0.20	2623
mplight	TEST	6	368.7	100.0	-2.03	1.68	0.13	2711
mplight	TRAIN	7	504.5	0.0	-5.19	3.98	0.20	2646
mplight	TEST	7	369.1	100.0	-2.05	1.74	0.13	2705
mplight	TRAIN	8	476.1	0.0	-4.81	3.72	0.20	2631
mplight	TEST	8	369.1	100.0	-2.03	1.71	0.13	2712
mplight	TRAIN	9	468.4	0.0	-4.66	3.62	0.20	2646
mplight	TEST	9	368.4	100.0	-2.06	1.75	0.13	2713
mplight	TRAIN	10	461.9	0.0	-4.55	3.51	0.19	2639
mplight	TEST	10	370.6	100.0	-2.06	1.73	0.13	2707
mplight	TRAIN	11	458.6	0.0	-4.41	3.45	0.20	2640
mplight	TEST	11	368.5	100.0	-1.99	1.67	0.13	2710
mplight	TRAIN	12	444.0	0.0	-4.19	3.25	0.19	2643
mplight	TEST	12	369.5	100.0	-2.07	1.75	0.13	2708
mplight	TRAIN	13	442.5	0.0	-4.09	3.19	0.19	2659
mplight	TEST	13	368.6	100.0	-2.06	1.72	0.13	2703
mplight	TRAIN	14	434.1	0.0	-3.81	2.97	0.18	2664
