run_idx,mode,agent,network,world,train_pr,infer_pr,checkpoint_episode,selection_metric,selection_value,omnet_slot,traci_port,omnet_csv_path,omnet_workspace,repeat_idx,seed,train_prefix,infer_prefix,output_dir,status,exit_code,travel_time,loss,reward,queue,delay,throughput
1,baseline,presslight,sumohz4x4,sumo,0.1,1.0,30,travel_time,538.2,6,10009,/home/exx/Desktop/vtc2026/omnet_files/gwu-workspace-pedestrians-6/simu5G/simulations/NR/cars/SUMO_output_CV2X.csv,gwu-workspace-pedestrians-6,1,,omnet_off__pr_0.10,inference__from_pr_0.10__on_pr_1.00__ckpt_30__omnet_06,/home/exx/Desktop/vtc2026/LibSignal-master/data/output_data/tsc/sumo_presslight/sumohz4x4/inference__from_pr_0.10__on_pr_1.00__ckpt_30__omnet_06,success,0,295.7,0.0,-14.98,0.48,0.02,361.0
