run_idx,mode,agent,network,world,train_pr,infer_pr,checkpoint_episode,selection_metric,selection_value,omnet_slot,traci_port,omnet_csv_path,omnet_workspace,repeat_idx,seed,train_prefix,infer_prefix,output_dir,status,exit_code,travel_time,loss,reward,queue,delay,throughput
1,baseline,presslight,sumohz4x4,sumo,0.5,1.0,15,travel_time,448.4,11,10019,/home/exx/Desktop/vtc2026/omnet_files/gwu-workspace-pedestrians-11/simu5G/simulations/NR/cars/SUMO_output_CV2X.csv,gwu-workspace-pedestrians-11,1,,omnet_off__pr_0.50,inference__from_pr_0.50__on_pr_1.00__ckpt_15__omnet_11,/home/exx/Desktop/vtc2026/LibSignal-master/data/output_data/tsc/sumo_presslight/sumohz4x4/inference__from_pr_0.50__on_pr_1.00__ckpt_15__omnet_11,success,0,288.3,0.0,-18.88,0.81,0.04,380.0
