presslight	TRAIN	0	711.1	0.0	-84.29	10.37	0.21	2267
presslight	TEST	0	1048.0	100.0	-215.67	18.65	0.23	672
presslight	TRAIN	1	670.0	0.0	-84.77	10.15	0.22	2327
presslight	TEST	1	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	2	612.6	0.0	-75.27	10.21	0.22	2376
presslight	TEST	2	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	3	600.7	0.0	-70.58	9.45	0.21	2419
presslight	TEST	3	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	4	660.4	0.0	-81.96	10.09	0.21	2271
presslight	TEST	4	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	5	681.1	0.0	-83.45	9.71	0.21	2247
presslight	TEST	5	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	6	632.5	0.0	-74.62	10.13	0.21	2336
presslight	TEST	6	1048.0	100.0	-215.67	18.65	0.23	672
presslight	TRAIN	7	614.5	0.0	-61.47	9.64	0.22	2519
presslight	TEST	7	1048.0	100.0	-215.67	18.65	0.23	672
presslight	TRAIN	8	629.1	0.0	-78.78	10.77	0.22	2480
presslight	TEST	8	1048.0	100.0	-215.67	18.64	0.23	672
presslight	TRAIN	9	614.0	7.4	-66.05	11.23	0.24	2419
presslight	TEST	9	575.4	100.0	-94.69	23.58	0.30	1325
presslight	TRAIN	10	511.4	16.6	-31.27	7.87	0.25	2565
presslight	TEST	10	510.2	100.0	-90.29	14.16	0.28	2077
presslight	TRAIN	11	462.8	18.7	-25.63	5.87	0.24	2623
presslight	TEST	11	468.0	100.0	-44.40	9.70	0.24	2268
presslight	TRAIN	12	426.6	17.7	-24.42	4.66	0.22	2622
presslight	TEST	12	424.8	100.0	-28.97	4.91	0.22	2609
presslight	TRAIN	13	428.1	17.2	-26.08	4.49	0.21	2652
presslight	TEST	13	451.1	100.0	-41.08	9.37	0.23	2305
presslight	TRAIN	14	421.8	16.4	-26.05	4.38	0.20	2651
presslight	TEST	14	441.7	100.0	-25.57	9.00	0.22	2386
presslight	TRAIN	15	418.7	17.1	-24.52	4.12	0.20	2672
presslight	TEST	15	434.4	100.0	-35.11	5.38	0.21	2600
presslight	TRAIN	16	416.3	17.5	-23.78	4.01	0.19	2681
presslight	TEST	16	449.1	100.0	-53.48	7.07	0.21	2490
presslight	TRAIN	17	417.7	17.2	-26.70	4.16	0.20	2670
presslight	TEST	17	425.5	100.0	-28.13	4.57	0.20	2649
presslight	TRAIN	18	418.8	17.0	-26.70	4.19	0.19	2666
presslight	TEST	18	434.6	100.0	-35.73	4.94	0.20	2642
presslight	TRAIN	19	418.5	17.4	-25.62	4.15	0.19	2671
presslight	TEST	19	437.9	100.0	-34.41	5.09	0.20	2613
presslight	TRAIN	20	427.9	18.4	-26.10	4.46	0.19	2656
presslight	TEST	20	435.1	100.0	-30.47	4.71	0.20	2663
presslight	TRAIN	21	426.7	17.8	-28.65	4.46	0.19	2646
presslight	TEST	21	417.5	100.0	-25.87	4.17	0.19	2656
presslight	TRAIN	22	430.5	20.4	-28.10	4.52	0.20	2674
presslight	TEST	22	476.3	100.0	-42.58	6.53	0.21	2536
presslight	TRAIN	23	428.4	21.4	-27.07	4.49	0.20	2657
presslight	TEST	23	423.5	100.0	-28.19	4.41	0.19	2642
presslight	TRAIN	24	430.0	20.2	-28.07	4.54	0.19	2663
presslight	TEST	24	424.9	100.0	-30.39	4.68	0.19	2619
presslight	TRAIN	25	436.3	21.0	-30.01	4.82	0.20	2657
presslight	TEST	25	432.4	100.0	-34.54	4.68	0.19	2648
presslight	TRAIN	26	431.0	24.4	-27.91	4.54	0.19	2644
presslight	TEST	26	448.6	100.0	-33.59	4.94	0.20	2640
presslight	TRAIN	27	424.7	27.4	-31.74	4.45	0.19	2652
presslight	TEST	27	447.5	100.0	-55.65	6.87	0.21	2481
presslight	TRAIN	28	430.9	26.6	-30.38	4.61	0.20	2647
presslight	TEST	28	441.5	100.0	-37.16	7.54	0.21	2397
presslight	TRAIN	29	431.2	28.8	-30.47	4.74	0.20	2636
presslight	TEST	29	435.9	100.0	-34.60	4.98	0.19	2639
presslight	TRAIN	30	483.1	29.2	-39.33	5.83	0.20	2650
presslight	TEST	30	438.6	100.0	-27.29	4.99	0.21	2639
presslight	TRAIN	31	431.6	36.3	-27.37	4.53	0.20	2662
presslight	TEST	31	438.8	100.0	-33.02	4.92	0.20	2634
presslight	TRAIN	32	440.8	46.3	-35.55	5.04	0.20	2645
presslight	TEST	32	442.0	100.0	-29.01	5.81	0.20	2538
presslight	TRAIN	33	456.5	44.4	-32.91	5.50	0.20	2648
presslight	TEST	33	515.3	100.0	-58.25	6.88	0.20	2557
presslight	TRAIN	34	444.7	42.6	-32.44	5.12	0.20	2634
presslight	TEST	34	461.0	100.0	-29.57	5.72	0.20	2647
presslight	TRAIN	35	439.0	35.5	-30.44	4.91	0.20	2650
presslight	TEST	35	465.0	100.0	-49.73	6.68	0.21	2523
presslight	TRAIN	36	456.4	42.5	-40.50	6.88	0.20	2487
presslight	TEST	36	464.8	100.0	-54.34	8.05	0.21	2312
presslight	TRAIN	37	445.9	49.4	-32.61	5.49	0.20	2620
presslight	TEST	37	453.9	100.0	-48.23	7.05	0.21	2522
presslight	TRAIN	38	460.2	47.1	-33.85	5.59	0.20	2634
presslight	TEST	38	450.7	100.0	-34.17	6.03	0.20	2546
presslight	TRAIN	39	444.0	57.1	-30.35	5.15	0.20	2631
presslight	TEST	39	445.8	100.0	-25.56	5.51	0.21	2615
presslight	TRAIN	40	435.6	52.0	-27.66	5.01	0.20	2644
presslight	TEST	40	437.5	100.0	-24.85	4.88	0.20	2652
presslight	TRAIN	41	436.6	53.1	-26.31	4.94	0.20	2647
presslight	TEST	41	499.8	100.0	-50.83	7.12	0.21	2463
presslight	TRAIN	42	426.6	55.1	-29.15	4.52	0.20	2658
presslight	TEST	42	454.5	100.0	-29.42	5.65	0.21	2627
presslight	TRAIN	43	436.6	51.7	-28.11	4.87	0.20	2651
presslight	TEST	43	479.4	100.0	-43.63	6.94	0.20	2505
presslight	TRAIN	44	456.7	48.3	-31.40	5.14	0.20	2649
presslight	TEST	44	524.4	100.0	-63.38	8.01	0.22	2350
presslight	TRAIN	45	518.2	45.5	-54.66	6.25	0.21	2467
presslight	TEST	45	442.4	100.0	-31.36	4.99	0.21	2654
presslight	TRAIN	46	430.5	37.4	-26.28	4.62	0.20	2646
presslight	TEST	46	445.9	100.0	-26.82	7.27	0.22	2496
presslight	TRAIN	47	442.3	27.5	-26.95	5.27	0.21	2627
presslight	TEST	47	417.6	100.0	-28.46	6.23	0.21	2484
presslight	TRAIN	48	425.3	20.2	-27.86	5.28	0.21	2557
presslight	TEST	48	471.3	100.0	-38.42	7.64	0.21	2364
presslight	TRAIN	49	434.9	22.4	-26.74	4.98	0.21	2633
presslight	TEST	49	451.5	100.0	-25.81	7.08	0.23	2515
