mplight	TRAIN	0	625.2	nan	-11.31	8.56	0.21	2346
mplight	TEST	0	752.7	100.0	-20.48	15.44	0.25	672
mplight	TRAIN	1	605.1	0.2	-10.86	8.25	0.22	2457
mplight	TEST	1	1027.6	100.0	-21.31	16.06	0.25	420
mplight	TRAIN	2	647.5	0.1	-11.87	8.99	0.21	2280
mplight	TEST	2	602.6	100.0	-15.81	11.98	0.14	823
mplight	TRAIN	3	624.7	0.1	-10.50	7.99	0.22	2289
mplight	TEST	3	390.7	100.0	-6.43	4.99	0.13	2144
mplight	TRAIN	4	567.7	0.1	-9.33	7.11	0.21	2492
mplight	TEST	4	368.3	100.0	-2.25	1.93	0.14	2711
mplight	TRAIN	5	588.3	0.1	-8.98	6.86	0.21	2456
mplight	TEST	5	367.5	100.0	-2.28	1.94	0.14	2715
mplight	TRAIN	6	537.0	0.1	-8.16	6.25	0.20	2548
mplight	TEST	6	366.7	100.0	-2.20	1.88	0.13	2710
mplight	TRAIN	7	487.7	0.0	-7.08	5.46	0.20	2605
mplight	TEST	7	369.5	100.0	-2.30	1.95	0.14	2714
mplight	TRAIN	8	535.3	0.1	-7.78	5.98	0.20	2542
mplight	TEST	8	368.1	100.0	-2.24	1.90	0.13	2707
mplight	TRAIN	9	524.3	0.1	-7.69	5.92	0.20	2543
mplight	TEST	9	369.2	100.0	-2.27	1.93	0.13	2703
mplight	TRAIN	10	466.6	0.1	-6.21	4.81	0.20	2648
mplight	TEST	10	369.8	100.0	-2.25	1.90	0.13	2711
mplight	TRAIN	11	464.9	0.1	-5.84	4.56	0.20	2650
mplight	TEST	11	371.4	100.0	-2.35	1.98	0.14	2707
mplight	TRAIN	12	462.5	0.1	-6.12	4.75	0.19	2640
mplight	TEST	12	372.5	100.0	-2.37	1.97	0.14	2700
mplight	TRAIN	13	442.9	0.1	-5.32	4.18	0.19	2653
mplight	TEST	13	371.3	100.0	-2.32	1.96	0.14	2707
mplight	TRAIN	14	442.9	0.1	-5.17	4.04	0.19	2676
mplight	TEST	14	372.3	100.0	-2.39	2.00	0.14	2706
mplight	TRAIN	15	440.1	0.0	-4.98	3.90	0.19	2662
mplight	TEST	15	370.1	100.0	-2.27	1.90	0.14	2709
mplight	TRAIN	16	439.2	0.0	-4.95	3.91	0.18	2672
mplight	TEST	16	370.4	100.0	-2.35	1.97	0.14	2702
mplight	TRAIN	17	435.2	0.0	-4.99	3.91	0.18	2669
mplight	TEST	17	371.5	100.0	-2.33	1.95	0.14	2699
mplight	TRAIN	18	425.9	0.0	-4.62	3.65	0.18	2653
mplight	TEST	18	370.7	100.0	-2.31	1.93	0.14	2705
mplight	TRAIN	19	423.4	0.0	-4.45	3.50	0.18	2674
mplight	TEST	19	372.4	100.0	-2.36	1.98	0.14	2710
mplight	TRAIN	20	414.0	0.0	-4.11	3.28	0.18	2677
mplight	TEST	20	372.3	100.0	-2.37	1.99	0.14	2699
mplight	TRAIN	21	412.2	0.0	-4.02	3.19	0.17	2692
mplight	TEST	21	370.6	100.0	-2.29	1.93	0.14	2710
mplight	TRAIN	22	408.4	0.0	-3.90	3.12	0.17	2668
mplight	TEST	22	368.0	100.0	-2.22	1.87	0.13	2707
mplight	TRAIN	23	401.9	0.0	-3.59	2.90	0.17	2690
mplight	TEST	23	371.3	100.0	-2.35	1.98	0.14	2709
mplight	TRAIN	24	401.8	0.0	-3.63	2.90	0.17	2684
mplight	TEST	24	370.2	100.0	-2.28	1.93	0.13	2711
mplight	TRAIN	25	407.3	0.0	-3.69	2.97	0.17	2691
mplight	TEST	25	369.8	100.0	-2.30	1.95	0.14	2699
mplight	TRAIN	26	395.0	0.0	-3.38	2.74	0.17	2683
mplight	TEST	26	366.9	100.0	-2.20	1.87	0.13	2704
mplight	TRAIN	27	391.4	0.0	-3.24	2.62	0.16	2683
mplight	TEST	27	370.3	100.0	-2.29	1.94	0.14	2710
mplight	TRAIN	28	390.3	0.0	-3.12	2.53	0.15	2692
mplight	TEST	28	370.0	100.0	-2.24	1.90	0.13	2711
mplight	TRAIN	29	387.6	0.0	-3.10	2.52	0.15	2690
mplight	TEST	29	370.8	100.0	-2.29	1.91	0.14	2702
mplight	TRAIN	30	381.2	0.0	-2.79	2.30	0.15	2691
mplight	TEST	30	368.6	100.0	-2.23	1.90	0.13	2702
mplight	TRAIN	31	384.1	0.0	-2.88	2.38	0.15	2693
mplight	TEST	31	369.2	100.0	-2.29	1.92	0.14	2709
mplight	TRAIN	32	381.9	0.0	-2.80	2.28	0.15	2697
mplight	TEST	32	368.4	100.0	-2.23	1.89	0.14	2706
mplight	TRAIN	33	379.2	0.0	-2.73	2.24	0.15	2698
mplight	TEST	33	370.9	100.0	-2.32	1.96	0.14	2702
mplight	TRAIN	34	379.4	0.0	-2.60	2.18	0.15	2700
mplight	TEST	34	371.1	100.0	-2.32	1.94	0.14	2703
mplight	TRAIN	35	375.6	0.0	-2.50	2.10	0.14	2702
mplight	TEST	35	368.6	100.0	-2.23	1.88	0.13	2708
mplight	TRAIN	36	373.8	0.0	-2.43	2.02	0.14	2707
mplight	TEST	36	368.4	100.0	-2.24	1.89	0.13	2712
mplight	TRAIN	37	372.4	0.0	-2.41	2.03	0.14	2705
mplight	TEST	37	367.1	100.0	-2.27	1.93	0.13	2701
mplight	TRAIN	38	371.7	0.0	-2.32	1.95	0.13	2709
mplight	TEST	38	368.4	100.0	-2.23	1.88	0.13	2710
mplight	TRAIN	39	369.1	0.0	-2.30	1.94	0.14	2706
mplight	TEST	39	369.8	100.0	-2.28	1.92	0.14	2712
mplight	TRAIN	40	368.6	0.0	-2.21	1.87	0.13	2716
mplight	TEST	40	371.4	100.0	-2.34	1.97	0.14	2705
mplight	TRAIN	41	367.4	0.0	-2.20	1.86	0.13	2705
mplight	TEST	41	371.0	100.0	-2.30	1.94	0.14	2716
mplight	TRAIN	42	369.6	0.0	-2.29	1.95	0.13	2715
mplight	TEST	42	368.6	100.0	-2.25	1.92	0.13	2700
mplight	TRAIN	43	367.6	0.0	-2.22	1.88	0.13	2711
mplight	TEST	43	368.0	100.0	-2.24	1.90	0.13	2708
mplight	TRAIN	44	369.2	0.0	-2.24	1.91	0.13	2707
mplight	TEST	44	368.2	100.0	-2.21	1.87	0.13	2709
mplight	TRAIN	45	368.4	0.0	-2.26	1.94	0.13	2708
mplight	TEST	45	371.0	100.0	-2.31	1.95	0.14	2712
mplight	TRAIN	46	368.1	0.0	-2.26	1.92	0.13	2704
mplight	TEST	46	367.1	100.0	-2.15	1.84	0.13	2708
mplight	TRAIN	47	367.7	0.0	-2.21	1.88	0.13	2705
mplight	TEST	47	367.4	100.0	-2.22	1.90	0.13	2702
mplight	TRAIN	48	368.1	0.0	-2.22	1.90	0.13	2709
mplight	TEST	48	366.9	100.0	-2.18	1.85	0.13	2716
mplight	TRAIN	49	368.5	0.0	-2.22	1.88	0.13	2708
mplight	TEST	49	368.2	100.0	-2.27	1.91	0.13	2701
